longitude, latitude,name
-84.20435,39.45195,Crafted Pints Brewing Co
-82.57233,40.67993,Laxton Hollow Brewing Works
-80.76958,40.77248,Numbers Brewing
-84.46289,39.23602,Rivertown Brewing Company
-84.25867,39.26843,Narrow Path Brewing
-81.04879,41.77148,CornerStone Brewing
-81.01027,41.7406,Double Wing Brewing Co
-82.51414,40.76195,Phoenix Brewing
-82.816682,40.366809,Hoof Hearted Brewing
-84.492882,40.421,Moeller Brew Barn
-81.4534,39.412,Marietta Brewing
-83.70405,41.54445,Granite City Food & Brewery
-81.8004,41.13708,Brown Derby Roadhouse
-81.88731,41.19717,Lager Heads Smokehouse and Brewing Co
-84.02285,39.87467,Pinups & Pints
-81.36919,41.65918,Little Mountain Brewing
-84.28812,39.63912,Lucky Star Brewery
-84.28852,39.6382,Star City Brewing
-82.81221,41.67952,JF Walleye's Eatery & Brewery
-82.81325,41.67506,Saint Hazards Brewery
-81.83132,41.38699,Fat Head's Brewery
-84.34748,39.46542,Fig Leaf Brewing
-81.91656,40.55442,Millersburg Brewing
-84.34144,40.37913,Wooden Shoe Brewing
-84.16969,39.35716,Valley Vineyards Winery & Brewery
-84.14899,41.29735,Flat Rock Brewing Co
-84.12486,41.39076,Flatrock Brewing Company
-82.82921,40.0688,New Albany Brewing
-82.41296,40.08494,Buck's Brewing Co
-81.4828,40.8583,Royal Docks Brewing
-81.4243,40.88657,Scenic Brewing
-81.89537,41.42634,Fat Head's Brewery and Saloon
-81.99914,41.39682,The Brew Keeper
-84.74864,39.50418,Oxford Brewing
-84.74034,39.51131,Quarter Barrel Brewery & Pub
-83.6437,41.54267,Sugar Ridge Brewery
-82.7547,39.88528,Combustion Brewery & Taproom
-82.89142,41.51737,Catawba Island Brewing Co
-83.00881,38.73183,Portsmouth Brewing
-83.07335,40.16315,Ill Mannered Brewing
-82.81985,41.65253,Put-in-Bay Brewing
-81.85515,41.46095,Rocky River Brewing
-82.7018,41.45852,Bait House Brewing
-81.23187,40.54998,Atwood Yacht Club
-83.81249,39.9269,Mother Stewart's Brewing
-81.40197,41.16695,MadCap Brew Co
-81.54865,40.57559,Brickyard Brewery
-81.82193,41.34874,Brew Kettle Taproom & Smokehouse BOP
-83.54006,41.64986,Black Cloister Brewing Co
-83.57748,41.66756,Great Black Swamp Brewing
-83.53805,41.64375,Maumee Bay Brewing
-84.47644,39.45085,Miller Brewing
-84.2137,39.88958,The Hairless Hare Brewery
-84.39562,39.35593,DogBerry Brewing
-82.88931,40.16738,Medallion Club
-82.93229,40.12695,Temperance Row Brewing
-81.89685,41.47027,Black Box Brewing
-81.94654,41.47011,Kennedy Craft Beer
-82.87369,39.97897,2 Tones Brewing
-84.05293,39.05373,Old Firehouse Brewery
-81.40627,41.64358,Brim Kitchen & Brewery
-81.40561,41.64142,Willoughby Brewing
-81.93443,40.79923,JAFB-Wooser Brewery
-83.88985,39.80998,Vitruvian Brewing Co
-83.88985,39.81015,Yellow Springs Brewery
-80.65709,41.10188,Rust Belt Brewing Company
-82.00439,39.95629,Y Bridge Brewing
-82.00986,39.93625,Weasel Boy Brewing
-94.75983,34.16663,Beavers Bend Brewery
-94.73231,34.02724,Mountain Fork Brewery
-97.5094,35.62154,Battered Boar Brewing
-97.48539,35.62561,Coach's Edmond
-95.72529,34.92617,Choc Beer Co
-96.56492,33.9993,Sneaky Tiki Brewery
-97.41164,35.46959,Elk Valley Brewing
-97.40649,35.48031,Roughtail Brewing
-97.42363,35.30574,Royal Bavaria Restaurant & Brewery
-97.46813,35.25734,405 Brewing
-97.44444,35.2205,Coach's Norman
-97.53624,35.46646,Anthem Brewing
-97.54453,35.52249,Belle Isle Brewery
-97.61701,35.60371,Black Mesa Brewing Co
-97.51064,35.46649,Bricktown Brewery
-97.50909,35.46664,Coach's OKC Bricktown
-97.65784,35.418576,Coop Ale Works
-97.600552,35.47286,Elk Valley Brewing Co
-97.52021,35.43834,Huebert Brewing
-97.72457,35.39171,Mustang Brewing
-97.5209,35.43861,Redbud Brewing
-97.40636,35.4807,Roughtail Brewing
-97.66464,35.58569,Salty Roots
-97.66989,35.55895,The Brothers Stout Brewing
-97.51227,35.47837,Twisted Spike Brewing
-97.08157,36.70242,Vortex Alley Brewing
-96.11019,36.13517,SpringLoaded Brewery
-97.05994,36.11651,Iron Monk Brewing Co
-96.04721,36.13685,American Solera
-95.97761,36.11477,Barley Field Brewing Company
-95.96682,36.15161,Cabin Boys Brewery
-95.93646,36.07734,Dead Armadillo Brewing
-95.96471,36.15204,Marshall Brewing Co
-95.96019,36.07317,Pi Pizzeria & Craft Beer
-96.04716,36.14415,Prairie Artisan Ales
-95.95804,36.14623,Renaissance Brewing
-95.97329,36.11249,T.Paul's Beer Company
-123.09358,44.63902,Calapooia Brewing Co
-123.09771,44.63911,Deluxe Brewing
-122.87484,45.45927,Panty Dropper Ale
-122.66396,42.18405,Caldera Brewing
-122.71486,42.19914,Caldera Brewing Tap Room
-122.71418,42.19768,Standing Stone Brewing
-122.70663,42.20046,Swing Tree Brewing
-123.8317,46.18988,Astoria Brewing Company
-123.8354,46.19091,Buoy Beer Co
-123.82735,46.18858,Fort George Brewery
-123.81388,46.18879,Hondo's Brew & Cork
-123.82908,46.18844,Reach Break Brewing
-123.7987,46.19456,Rogue Ales Public House
-117.82933,44.77877,Barley Brown's Brewpub
-117.83065,44.7784,Bull Ridge Brew Pub
-122.83275,45.43382,Area 503 Brewing
-122.80963,45.4918,Little Beast Brewery
-122.8262,45.4752,McMenamins Pub and Brewery
-122.7952,45.46102,McMenamins Riverwood Pub
-122.77261,45.47233,Uptown Market Brewery
-121.28487,44.0893,10 Barrel Brewing
-121.32852,44.05638,10 Barrel Brewpub
-121.31295,44.05789,856 Brewing Co
-121.3552,44.06244,Below Grade Brewing
-121.31369,44.06033,Bend Brewing
-121.30781,44.05426,Boneyard Brewing
-121.30781,44.05426,Brewtal Brewing
-121.29155,44.09092,Bridge 99 Brewery
-121.33951,44.04175,Cascade Lakes Brewing - The Lodge
-121.318,44.04989,Craft Kitchen & Brewery
-121.30788,44.05075,Crux Fermentation Project
-121.32448,44.04785,Deschutes Brewery
-121.31178,44.05941,Deschutes Brewery & Public House
-121.33053,44.05061,GoodLife Brewing Co
-121.314987,44.0509,Immersion Brewing
-121.3149,44.05662,McMenamins Old St. Francis School
-121.29149,44.08719,North Rim Brewing
-121.32697,44.05646,Oblivion Brewing
-121.31801,44.04995,Old Mill Brew Werks
-121.30293,44.06216,Platypus Pub
-121.20182,44.01741,Rat Hole Brewing
-121.3052,44.07587,RiverBend Brewing & Sport Pub
-121.30782,44.0601,Silver Moon Brewing
-121.51273,44.0338,The Ale Apothecary
-121.26136,44.0549,Worthy Brewing
-119.6854,45.84253,Ordnance Brewing
-122.37614,45.42564,Boring Brewing
-124.2899,42.05494,Chetco Brewing
-124.28208,42.05239,Tight Lines Brewery
-123.96095,45.89817,Bill's Tavern & Brewhouse
-123.95905,45.90078,Public Coast Brewing
-123.95986,45.87276,Warren House Pub
-123.17778,45.29336,Fire Mountain Brewery
-121.89744,45.66524,Thunder Island Brewing
-123.64591,42.17037,Wild River Brewing and Pizza
-122.92502,42.39225,Walkabout Brewery
-122.5501,45.40784,Drinking Horse Brewing
-122.57903,45.4363,RAM/Big Horn Brewery
-124.21465,43.36657,7 Devils Brewing
-123.26188,44.56238,Block 15 Rest. & Brewery
-123.25931,44.56279,Flat Tail Brewing
-123.22525,44.56371,Mazama Brewing
-123.28517,44.56704,Oregon State University
-123.26083,44.56162,Oregon Trail Brewery
-123.25904,44.56483,Sky High Brewing
-123.05722,43.79742,Hard Knocks Brewing
-124.06203,44.81024,The Horn Public House & Brewery
-123.01471,45.27421,Deception Brewing
-117.27213,45.41913,Terminal Gravity Brewing
-122.33504,45.29192,Fearless Brewing Company & Tap House
-123.12508,44.18901,Agrarian Ales
-123.13464,44.04897,AleSong Brewing & Blending
-123.08349,44.0586,"BJ's Pizza, Grill & Brewery"
-123.13832,44.04892,Claim 52 Brewing
-123.08626,44.05695,ColdFire Brewing
-123.0824,44.04965,Elk Horn Brewery
-123.09426,44.05055,Eugene City Brewing (Rogue Ales)
-123.09211,44.04516,Falling Sky Brewing
-123.08816,44.04614,High Street Brewery & Cafe (Mcmenamin)
-123.11724,44.05376,Mancave Brewing
-123.10947,44.05687,Ninkasi Brewing
-123.14118,44.07301,Oakshire Brewing
-123.08476,44.05071,Sam Bond's Brewing
-123.09072,44.05436,Steelhead Brewing
-123.16772,44.05426,Viking Braggot Co
-124.10893,43.98175,Wakonda Brewing
-123.086,45.52027,McMenamins - Grand Lodge
-123.10339,45.50744,Momokawa Sake
-123.09682,45.50947,Off The Rail Brewing Company
-124.4159,42.38313,Arch Rock Brewing Co
-121.76648,45.30337,Mount Hood Brewing
-123.33135,42.44003,Climate City Brewing
-123.21703,42.30445,Conner Fields Brewing
-123.34081,42.42374,JD's Sports Bar & Brewery
-123.31755,42.43897,Wild River Brewing and Pizza
-122.42997,45.5005,4th Street Brewing
-122.47557,45.49181,Highland Pub & Brewery (Mcmenamin)
-122.43078,45.50005,Krauski's Brewskis - The Hoppy Brewer
-119.29026,45.84076,Hermiston Brewing
-122.95719,45.53238,Ambacht LLC
-122.89988,45.54868,Cornelius Pass Roadhouse (Mcmenamin)
-122.87333,45.59194,Rock Creek Tavern (Mcmenamin)
-122.89888,45.53399,Three Mugs Brewing
-122.8978,45.53191,Vertigo Brewing
-121.50686,45.70774,Big Horse Brewing
-121.51438,45.71027,Double Mountain Brewery & Taproom
-121.51548,45.71032,Full Sail Brewing #1
-121.53623,45.58851,Logsdon Farmhouse Ales
-121.51898,45.71486,Pfriem Brewing
-123.10066,44.80367,Chatoe Rogue Farmstead Nano Brewery
-118.95172,44.4161,1188 Brewing
-117.22989,45.35723,Mutiny Brewing Company
-121.77714,42.2283,Klamath Basin Brewing
-121.73772,42.19425,Mia & Pia's Pizzeria & Brewhouse
-122.71652,45.41248,FlyBoy Brewing
-122.73552,45.39704,Oregon Ale and Beer Company
-122.65877,45.41713,Ram Restaurant & Brewery
-122.66377,45.41612,Stickmen Brewery & Skewery
-118.0943,45.32854,Mount Emily Ale House
-118.09472,45.3276,Side A Brewing
-122.90675,44.53806,Conversion Brewing
-124.00173,44.99704,Lighthouse Brewpub (Mcmenamin)
-124.01838,44.93052,Rusty Truck Brewing
-122.64751,45.39827,Hidden Springs Brewing and Malting Co
-123.18886,45.21073,Golden Valley Brewery and Pub
-123.18935,45.21249,Grain Station Brew Works
-123.18807,45.21406,Heater-Allen Brewing
-123.19445,45.21008,McMenamins Hotel Oregon
-122.89488,42.34061,Apocalypse Brewing
-122.81286,42.32337,Bricktowne Beer
-122.87191,42.32565,BricktownE Brewing Co-Barrel House
-122.87263,42.32912,Common Block Brewing
-122.89488,42.34061,Opposition Brewing Co
-122.87364,42.32682,Portal Brewing Co
-122.86038,42.35659,Southern Oregon Brewing
-122.92502,42.39225,Walkabout Brewery
-118.44457,45.98761,Dragons Gate Brewery
-122.60333,45.43194,Breakside Brewing
-122.95339,45.30465,Chehalem Valley Brewing
-122.9354,45.32646,Long Brewing
-122.92848,45.31453,Wolves & People
-124.05597,44.62732,Bay Front Brewery & Public House (Rogue Ales)
-124.04706,44.62278,Rogue Ales
-124.05303,44.64952,SKW Brewing (Sea Town Pub)
-124.22212,43.4169,Altwasser Brewing
-122.45718,43.74775,Brewers Union Local 180
-116.95392,44.01492,Beer Valley Brewing
-116.96339,44.02407,Tandem Brewing
-122.42093,45.37858,Bent Shovel Brewing
-122.57848,45.33212,Coin Toss Brewing
-122.62176,45.34739,Feckin Irish Brewing
-122.60008,45.36169,Oregon City Brewing
-122.59458,45.34873,Shattered Oak Brewing
-123.96581,45.20973,Pelican Pub & Brewery
-121.59698,45.5196,Elliot Glacier Public House
-121.59523,45.51953,Solera Brewery
-118.78478,45.67318,The Prodigal Son Brewery & Pub
-122.66705,45.55091,5th Quadrant (Old Lompoc)
-122.61368,45.54829,Alameda Brewhouse
-122.68183,45.51789,Arlington Club
-122.67558,45.52195,Awesome Ales
-122.68561,45.52588,Back Pedal Brewing
-122.65492,45.50679,Baerlic Brewing
-122.65638,45.51989,Base Camp Brewing
-122.61896,45.50244,Beetje Brewing
-122.68116,45.61093,"BJ's Pizza, Grill & Brewery-Jantzen Beach"
-122.65146,45.51942,Bodega Beer
-122.65686,45.57176,Breakside Brewery
-122.69673,45.53389,Breakside Brewery-Slabtown
-122.62992,45.51222,Brewed by Gnomes
-122.6264,45.51204,BridgePort Ale House
-122.68458,45.53076,BridgePort Brewpub
-122.60272,45.54273,BTU Brasserie Chinese Food & Brewery
-122.65628,45.51589,Buckman Village Brewing
-122.65849,45.52327,Burnside Brewing Co
-122.65585,45.51652,Cascade Barrel House
-122.75365,45.48608,Cascade Brewing
-122.67076,45.5627,Chapel Pub (Mcmenamin)
-122.61025,45.52536,Charlatan Brewing
-122.64023,45.50338,Clinton Street Brewing
-122.63779,45.52205,Coalition Brewing
-122.62179,45.53574,Columbia River Brewing Company
-122.63117,45.56272,Concordia Ale House and Eatery
-122.63066,45.5646,Concordia Brewery at  Kennedy School (McMenamins)
-122.64393,45.52893,Culmination Brewing
-122.68217,45.52447,Deschutes Brewery & Public House
-122.78372,45.50014,Dexter Brewing Co
-122.67513,45.54726,Ecliptic Brewing
-122.66845,45.54002,Ex Novo Brewing
-122.68456,45.5241,Fat Head's Brewery
-122.60458,45.54779,Fire on the Mountain Brewing
-122.60037,45.49091,Foster-Powell Brewery
-122.6741,45.50948,Full Sail Brewing #2
-122.67287,45.47726,Fulton Pub and Brewery (Mcmenamin)
-122.5257,45.5239,Gateway Brewing
-122.639,45.48497,Gigantic Brewing Co
-122.64269,45.55892,Great Notion Brewing
-122.65011,45.49064,Great Sex Brewing
-122.65668,45.51605,Green Dragon Brewpub (Rogue Ales)
-122.65544,45.50506,Grixsen Brewing
-122.66551,45.51583,Hair of the Dog Brewing
-122.65849,45.50809,Harvester Brewing
-122.69354,45.47879,Hillsdale Brewery & Public House (Mcmenamin)
-122.63509,45.49719,Hopworks Urban Brewery
-122.69425,45.5245,Kells Brew Pub
-122.62196,45.53542,Laurelwood Pizza Co
-122.61061,45.54004,Laurelwood Pub & Brewery
-122.69923,45.52929,Laurelwood NW Pub
-122.63128,45.5105,Leikam Brewing
-122.51095,45.56049,Level Beer
-122.69154,45.53349,Lucky Lab Beer Hall
-122.65657,45.51222,Lucky Labrador Brewing #1
-122.70934,45.46876,Lucky Labrador Brewing #2
-122.64284,45.55907,Mash Tun
-122.65225,45.52284,McMenamins Crystal Ballroom Brewery
-122.64929,45.52657,McMenamins Mission Theater
-122.67563,45.5118,Metolius Brewing Company
-122.63653,45.52645,Migration Brewing
-122.58336,45.51931,Montavilla Brew Works
-122.699787,45.463955,Moonshrimp Brewing
-122.65425,45.52171,Mount Tabor Brewing
-122.65214,45.52397,Natian's Brewery
-122.82947,45.53167,Oak Hills Brewpub (Mcmenamin)
-122.76098,45.58883,Occidental Brewing
-122.57888,45.44186,Old Chicago Brewery & Pub
-122.69877,45.53419,Old Lompoc
-122.74821,45.46576,Old Market Pub & Brewery
-122.66165,45.56064,Old Town Brewing
-122.67559,45.54079,Omission Beer
-122.64905,45.47641,Philadelphia's Steaks & Hoagies
-122.67543,45.52618,Pints Brewing Co
-122.71374,45.54213,Portland Brewing (Pyramid Ales)
-122.6493,45.4773,Portland U-Brew & Pub
-122.75365,45.48608,Raccoon Lodge & Brewpub (Cascade Brewing)
-122.69758,45.57786,Rivergate Brewing
-122.67466,45.51802,Rock Bottom Restaurant & Brewery
-122.68465,45.52577,Rogue Public House
-122.6587,45.51207,Roots Organic Brewing
-122.60874,45.50696,Rosenstadt Brewery
-122.65824,45.50129,Ross Island Brewing
-122.6656,45.57965,Royale Brewing
-122.75574,45.59105,Royale Brewing Taproom (Garrison)
-122.69909,45.4777,Sasquatch Brewery
-122.65569,45.51178,Scout Beer Brewery
-122.65733,45.5495,Storm Breaker Brewing
-122.64819,45.5348,The Broadway Grill & Brewery
-122.65562,45.50995,The Commons Brewery
-122.64883,45.47625,Thirteen Virtues Brewing
-122.66449,45.51688,Tuebor Beer Co
-122.67794,45.52261,Tugboat Brewpub and Cafe
-122.66857,45.53484,Upright Brewing
-122.66342,45.52061,Wayfinder Beer
-122.6762,45.54102,Widmer Brothers Brewing
-122.66682,45.5317,Widmer Brothers Brewing
-122.63988,45.50337,Workshop Brewpub
-122.56831,45.48095,Zoiglhaus Brewing
-120.84648,44.30417,Crooked River Brewing
-120.84664,44.30256,Ochoco Brewing
-120.84708,44.30243,Solstice Brewing
-121.16886,44.25665,Cascade Lakes Brewing
-121.1754,44.2692,7th St Brew House (Cascade)
-121.18976,44.23802,Juniper Brewing
-121.16341,44.28328,Phat Matt's Brewing
-121.1751,44.28081,Smith Rock Brewing
-121.16335,44.28335,Shade Tree Brewing
-121.17319,44.27411,Wild Ride Brewing
-123.3377,43.21466,Backside Brewing
-123.343828,43.208446,Draper Draft House
-123.35316,43.25404,Old 99 Brewing Company
-123.34695,43.20993,Roseburg Station (Mcmenamin)
-123.35491,43.22435,Two Shy Brewing
-123.00239,44.81052,Gilgamesh Brewing
-123.02892,44.93342,Ram Restaurant & Brewery
-123.05097,44.90386,Thompson Brewery & Public House (Mcmenamin)
-123.00032,44.98054,Pale Horse Brewing
-123.02056,44.91556,Raen Brew Brewporium
-123.01031,44.91916,Salem Ale works
-123.02104,44.91583,Santiam Brewing
-123.00122,44.98199,Vagabond Brewing
-123.15443,45.03394,Wandering Aengus Ciderworks
-122.29043,45.40397,Bunsenbrewer
-124.00821,44.52934,Wolf Tree Brewery
-123.92147,45.99289,Seaside Brewing
-123.91802,44.72133,Siletz Roadhouse & Brewery (Renegade Brewing)
-122.77022,45.00634,Seven Brides Brewing
-122.78435,45.01352,Seven Brides Brewing - Taproom
-121.53461,44.28523,Three Creeks Brewing
-122.83971,45.35572,Smockville Brew House
-122.83047,45.36862,Two Kilts Brewing
-124.04456,44.60568,Wolf Tree Brewery Taproom
-123.0411,44.08263,Hop Valley Brewing Company
-123.02099,44.04631,Plank Town Brewing
-122.77662,45.05872,Mount Angel Abbey
-122.82858,45.8448,Captured By Porches Brewing Co
-122.79757,45.86196,Plantation House Restaurant & Brewery
-121.43479,43.87357,Sunriver Brewing
-123.53448,43.10668,Draper Brewing
-121.16653,45.59567,Abraxus Brewing Co
-121.1766,45.598461,Freebridge Brewing
-121.17889,45.6008,Sedition Brewing
-122.74692,45.41517,John Barleycorn's Pub & Brewery (Mcmenamin)
-122.77431,45.42906,Fanno Creek Brewpub
-122.77736,45.41371,Red Ox Brewing
-123.84472,45.45706,De Garde Brewing
-123.93736,44.61896,Twisted Snout Brewing
-122.40807,45.5385,Edgefield Brewery (Mcmenamin)
-122.79542,45.38977,Ancestry Brewing
-122.75887,45.38407,G-MAN Brewery
-123.00239,44.81052,Gilgamesh Brewing
-123.33795,44.05539,Plough Monday Organic Hops Farm & Brewery
-123.19544,45.85867,Blue House Cafe
-122.65199,45.34592,McMenamins Pub and Brewery
-122.77377,45.32115,Vanguard Brewing
-124.10391,44.31203,Yachats Brewing
-76.07217,40.23703,Stoudt Brewing
-75.47404,40.60154,Fegley's Brewworks
-75.53535,40.59554,Brew Works on the Green
-75.47318,40.59362,HiJinx Brewing
-78.34865,40.54941,Marzoni's Brick Oven and Brewery
-75.22123,40.15481,Bingham Brewing
-75.19573,40.19257,Flatiron Brewing
-75.22506,40.15533,Forest & Main Brewery and Pub
-75.29753,40.00846,Iron Hill Brewery & Restaurant
-75.29365,40.00859,Tired Hands Brewing
-75.40363,39.85547,2SP Brewing Co
-75.42526,39.85533,Aston Abbey Brewing
-75.39311,40.69725,Bearded Brews
-80.31888,40.75911,Beaver Brewing Company
-77.7821,40.9129,Gamble Mill Brewing
-76.23588,41.05369,Berwick Brewing Co (One Guy Brewing)
-75.44152,40.04762,La Cabra Brewing
-75.44434,40.06979,McKenzie Brew House  Devon
-80.01412,40.34528,Spoonwood Brewing
-75.33535,40.63087,Bethlehem Brew Works
-75.37442,40.61166,Bonn Place Brewing
-75.39771,40.59232,Cave Brewing
-75.40031,40.65384,Hop Hill Brewing
-76.13437,40.03896,Rumspringa Brewery
-76.43679,41.00297,Brew Towne Bistro and Brewery
-76.43129,41.0066,Marley's Brewery and Grille
-76.42692,41.02478,Turkey Hill Brewing Co. Pub & Grille
-79.87027,40.4041,The Brew Gentlemen Beer Co
-75.6284,40.57442,Boston Beer Co
-74.90098,40.10758,Broken Goblet Brewing
-80.36738,40.42734,Coal Tipple Brewery
-79.89483,40.85936,Reclamation Brewing Co
-76.94607,40.23835,Appalachian Brewing
-76.959349,40.237817,Ever Grain Brewing
-75.50145,41.57905,3 Guys & A Beer'd Brewing
-75.49983,41.57389,3 Guys & A Beer'd Taproom
-77.18883,40.20334,Market Cross Pub & Brewery
-75.21452,40.27925,Tower Hill Brewery
-77.65646,39.93989,Roy Pitz Brewing
-75.20607,40.07481,Iron Hill Brewery & Restaurant
-75.87682,39.98542,Proletariat Brewing
-75.47308,40.19454,Appalachian Brewing  Collegeville
-76.32789,39.95368,Spring House Brewing
-75.29244,40.07374,Conshohocken Brewing Co
-76.05831,40.99214,Conyngham Brewing
-75.44357,40.20607,Intercourse Brewing Co
-74.90225,40.08547,Neshaminy Creek Brewing
